time_hour,carrier,flight,air_time,dep_delay,arr_delay,origin,dest,distance,Month,Day,HourOfDay,DayOfWeek
2013-07-17T12:00:00Z,9E,3611,63,-5,-26,JFK,PIT,340,7,17,8,Wed
2013-07-17T12:00:00Z,DL,27,97,-2,-21,JFK,ATL,760,7,17,8,Wed
2013-07-17T11:00:00Z,AA,59,317,8,-33,JFK,SFO,2586,7,17,7,Wed
2013-07-17T12:00:00Z,UA,1199,34,-4,-13,EWR,BOS,200,7,17,8,Wed
2013-07-17T10:00:00Z,EV,4122,93,92,91,EWR,SDF,642,7,17,6,Wed
2013-07-17T12:00:00Z,FL,346,96,-5,-1,LGA,ATL,762,7,17,8,Wed
2013-07-17T12:00:00Z,DL,1271,138,6,-18,JFK,FLL,1069,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4407,142,-2,-15,EWR,OMA,1134,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3531,67,-9,-19,LGA,RDU,431,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3355,99,-7,-20,LGA,BNA,764,7,17,8,Wed
2013-07-17T12:00:00Z,9E,3538,139,-5,-18,JFK,MSP,1029,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4998,134,-9,-46,LGA,MCI,1107,7,17,8,Wed
2013-07-17T12:00:00Z,B6,281,193,-4,-13,JFK,HOU,1428,7,17,8,Wed
2013-07-17T12:00:00Z,DL,1167,136,-3,-21,JFK,TPA,1005,7,17,8,Wed
2013-07-17T12:00:00Z,DL,1429,273,-2,-21,JFK,LAS,2248,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4380,136,-7,-28,EWR,MSP,1008,7,17,8,Wed
2013-07-17T12:00:00Z,US,1509,72,-2,-13,EWR,CLT,529,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3370,38,-2,-16,JFK,DCA,213,7,17,8,Wed
2013-07-17T12:00:00Z,AA,719,173,-7,-25,LGA,DFW,1389,7,17,8,Wed
2013-07-17T12:00:00Z,DL,1959,122,-6,-25,JFK,MCO,944,7,17,8,Wed
2013-07-17T12:00:00Z,9E,4105,87,0,-15,JFK,CHS,636,7,17,8,Wed
2013-07-17T12:00:00Z,AA,2267,146,0,-20,LGA,MIA,1096,7,17,8,Wed
2013-07-17T12:00:00Z,UA,397,305,-9,-48,JFK,SFO,2586,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4872,50,6,-22,LGA,RIC,292,7,17,8,Wed
2013-07-17T12:00:00Z,DL,857,282,-4,-35,JFK,SAN,2446,7,17,8,Wed
2013-07-17T12:00:00Z,DL,914,194,8,-27,LGA,DEN,1620,7,17,8,Wed
2013-07-17T12:00:00Z,US,1831,71,-2,-13,JFK,CLT,541,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3272,63,-7,-18,LGA,CLE,419,7,17,8,Wed
2013-07-17T12:00:00Z,9E,3521,108,-6,-21,JFK,ORD,740,7,17,8,Wed
2013-07-17T11:00:00Z,UA,770,293,75,72,EWR,LAX,2454,7,17,7,Wed
2013-07-17T12:00:00Z,EV,4638,88,-5,-8,EWR,CVG,569,7,17,8,Wed
2013-07-17T12:00:00Z,B6,2280,49,-11,-7,EWR,BOS,200,7,17,8,Wed
2013-07-17T12:00:00Z,DL,1157,131,-4,-28,EWR,MSP,1008,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4419,141,-4,-30,EWR,XNA,1131,7,17,8,Wed
2013-07-17T12:00:00Z,AA,1838,33,-4,-26,JFK,BOS,187,7,17,8,Wed
2013-07-17T12:00:00Z,UA,691,121,-4,-24,EWR,MCO,937,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3363,67,-2,-5,JFK,RDU,427,7,17,8,Wed
2013-07-17T12:00:00Z,9E,4122,32,-1,-17,JFK,MVY,173,7,17,8,Wed
2013-07-17T12:00:00Z,B6,1783,124,-7,-9,JFK,MCO,944,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4519,88,-5,-1,EWR,AVL,583,7,17,8,Wed
2013-07-17T12:00:00Z,B6,219,97,-4,2,JFK,CLT,541,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3407,66,0,-16,LGA,CMH,479,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4297,75,2,-9,EWR,DTW,488,7,17,8,Wed
2013-07-17T12:00:00Z,UA,1401,145,6,6,EWR,MIA,1085,7,17,8,Wed
2013-07-17T12:00:00Z,EV,5827,51,-5,-3,EWR,RIC,277,7,17,8,Wed
2013-07-17T12:00:00Z,UA,207,320,-4,-1,EWR,SFO,2565,7,17,8,Wed
2013-07-17T11:00:00Z,MQ,3709,99,41,42,EWR,ORD,719,7,17,7,Wed
2013-07-17T12:00:00Z,UA,443,295,-4,-26,JFK,LAX,2475,7,17,8,Wed
2013-07-17T12:00:00Z,B6,677,107,37,30,JFK,JAX,828,7,17,8,Wed
2013-07-17T12:00:00Z,MQ,3419,99,0,6,LGA,ATL,762,7,17,8,Wed
2013-07-17T12:00:00Z,US,1429,76,-4,-13,LGA,CLT,544,7,17,8,Wed
2013-07-17T12:00:00Z,AA,313,99,-7,-34,LGA,ORD,733,7,17,8,Wed
2013-07-17T12:00:00Z,UA,1058,183,-10,-26,LGA,IAH,1416,7,17,8,Wed
2013-07-17T12:00:00Z,DL,301,193,-4,-35,JFK,SJU,1598,7,17,8,Wed
2013-07-17T12:00:00Z,9E,3466,38,-4,-25,JFK,DCA,213,7,17,8,Wed
2013-07-17T12:00:00Z,UA,1079,311,5,-14,EWR,SEA,2402,7,17,8,Wed
2013-07-17T12:00:00Z,EV,4388,114,-1,1,EWR,JAX,820,7,17,8,Wed
2013-07-17T13:00:00Z,EV,5109,90,-12,-25,LGA,CHS,641,7,17,9,Wed
2013-07-17T12:00:00Z,B6,15,316,-5,-40,JFK,SFO,2586,7,17,8,Wed
2013-07-17T13:00:00Z,US,2167,39,-9,-16,LGA,DCA,214,7,17,9,Wed
2013-07-17T13:00:00Z,US,2120,42,-8,-9,LGA,BOS,184,7,17,9,Wed
2013-07-17T12:00:00Z,UA,1643,200,-1,-10,EWR,DEN,1605,7,17,8,Wed
2013-07-17T12:00:00Z,DL,1747,97,-6,-25,LGA,ATL,762,7,17,8,Wed
2013-07-17T13:00:00Z,DL,1885,123,-7,-9,LGA,MCO,950,7,17,9,Wed
2013-07-17T13:00:00Z,B6,1634,46,-10,-18,JFK,BTV,266,7,17,9,Wed
2013-07-17T12:00:00Z,EV,5463,98,54,46,LGA,BNA,764,7,17,8,Wed
2013-07-17T13:00:00Z,AA,1357,209,-4,10,JFK,SJU,1598,7,17,9,Wed
2013-07-17T13:00:00Z,DL,485,96,-3,-15,EWR,ATL,746,7,17,9,Wed
2013-07-17T13:00:00Z,UA,1171,99,-3,4,EWR,ORD,719,7,17,9,Wed
2013-07-17T13:00:00Z,B6,63,301,-3,-30,JFK,SEA,2422,7,17,9,Wed
2013-07-17T13:00:00Z,EV,5810,75,-1,-18,EWR,CLT,529,7,17,9,Wed
2013-07-17T13:00:00Z,UA,309,266,0,-39,EWR,LAS,2227,7,17,9,Wed
2013-07-17T13:00:00Z,UA,1626,293,-1,-31,EWR,SAN,2425,7,17,9,Wed
2013-07-17T13:00:00Z,B6,189,288,2,-33,JFK,SAN,2446,7,17,9,Wed
2013-07-17T13:00:00Z,DL,181,77,-2,-10,LGA,DTW,502,7,17,9,Wed
2013-07-17T13:00:00Z,UA,1586,101,4,-2,LGA,ORD,733,7,17,9,Wed
2013-07-17T12:00:00Z,EV,4364,140,21,-13,EWR,MCI,1092,7,17,8,Wed
2013-07-17T13:00:00Z,DL,874,163,1,6,LGA,MIA,1096,7,17,9,Wed
2013-07-17T13:00:00Z,MQ,3565,71,-9,-20,LGA,CLT,544,7,17,9,Wed
2013-07-17T13:00:00Z,EV,5222,71,-1,-11,EWR,DTW,488,7,17,9,Wed
2013-07-17T12:00:00Z,AA,647,144,16,-6,JFK,MIA,1089,7,17,8,Wed
2013-07-17T13:00:00Z,DL,867,40,-4,-25,JFK,BOS,187,7,17,9,Wed
2013-07-17T13:00:00Z,DL,2379,159,-3,-1,LGA,FLL,1076,7,17,9,Wed
2013-07-17T13:00:00Z,UA,1216,208,-3,4,EWR,SJU,1608,7,17,9,Wed
2013-07-17T13:00:00Z,AA,1223,169,-7,-31,EWR,DFW,1372,7,17,9,Wed
2013-07-17T13:00:00Z,EV,4952,71,-6,-29,LGA,CLT,544,7,17,9,Wed
2013-07-17T12:00:00Z,B6,885,67,78,64,JFK,RDU,427,7,17,8,Wed
2013-07-17T13:00:00Z,AA,1,300,4,-6,JFK,LAX,2475,7,17,9,Wed
2013-07-17T13:00:00Z,B6,271,153,-14,-7,LGA,FLL,1076,7,17,9,Wed
2013-07-17T13:00:00Z,B6,199,121,-10,-15,LGA,MCO,950,7,17,9,Wed
2013-07-17T13:00:00Z,EV,4240,49,-8,-10,EWR,BUF,282,7,17,9,Wed
2013-07-17T13:00:00Z,VX,161,295,6,-21,EWR,LAX,2454,7,17,9,Wed
2013-07-17T13:00:00Z,DL,1443,316,-5,-23,JFK,SEA,2422,7,17,9,Wed
2013-07-17T13:00:00Z,B6,116,46,-5,-2,JFK,SYR,209,7,17,9,Wed
2013-07-17T13:00:00Z,B6,795,189,-3,-6,JFK,AUS,1521,7,17,9,Wed
2013-07-17T13:00:00Z,DL,120,287,27,-19,JFK,LAX,2475,7,17,9,Wed
2013-07-17T13:00:00Z,VX,407,298,2,-22,JFK,LAX,2475,7,17,9,Wed
2013-07-17T13:00:00Z,B6,223,292,-5,-37,JFK,LAX,2475,7,17,9,Wed
2013-07-17T13:00:00Z,UA,1281,314,-4,-45,EWR,SFO,2565,7,17,9,Wed
2013-07-17T13:00:00Z,9E,4065,92,-7,-36,LGA,SDF,659,7,17,9,Wed
2013-07-17T13:00:00Z,EV,4140,97,-8,-23,EWR,ATL,746,7,17,9,Wed
2013-07-17T13:00:00Z,AA,317,100,-5,-38,LGA,ORD,733,7,17,9,Wed
2013-07-17T13:00:00Z,WN,1983,188,11,-19,EWR,AUS,1504,7,17,9,Wed
2013-07-17T13:00:00Z,WN,2431,98,-4,-33,LGA,MDW,725,7,17,9,Wed
2013-07-17T13:00:00Z,UA,1170,150,-6,-10,EWR,FLL,1065,7,17,9,Wed
2013-07-17T13:00:00Z,AA,731,175,-9,-23,LGA,DFW,1389,7,17,9,Wed
2013-07-17T13:00:00Z,MQ,3644,96,-4,-9,LGA,ATL,762,7,17,9,Wed
2013-07-17T14:00:00Z,EV,5736,41,-13,-25,LGA,IAD,229,7,17,10,Wed
2013-07-17T13:00:00Z,9E,4060,81,-7,-25,LGA,DAY,549,7,17,9,Wed
2013-07-17T14:00:00Z,FL,353,60,-13,-20,LGA,CAK,397,7,17,10,Wed
2013-07-17T14:00:00Z,DL,1847,98,-9,-14,LGA,ATL,762,7,17,10,Wed
2013-07-17T13:00:00Z,B6,483,123,-7,-15,JFK,MCO,944,7,17,9,Wed
2013-07-17T13:00:00Z,B6,411,269,-7,-29,JFK,LAS,2248,7,17,9,Wed
2013-07-17T13:00:00Z,MQ,3670,97,-3,-6,LGA,BNA,764,7,17,9,Wed
2013-07-17T13:00:00Z,EV,5711,46,-5,-2,JFK,IAD,228,7,17,9,Wed
2013-07-17T14:00:00Z,HA,51,593,-5,-16,JFK,HNL,4983,7,17,10,Wed
2013-07-17T13:00:00Z,UA,700,101,-4,-20,EWR,ORD,719,7,17,9,Wed
2013-07-17T13:00:00Z,AA,1871,147,11,5,LGA,MIA,1096,7,17,9,Wed
2013-07-17T14:00:00Z,US,2169,40,-4,-9,LGA,DCA,214,7,17,10,Wed
2013-07-17T14:00:00Z,UA,673,102,-4,-28,LGA,ORD,733,7,17,10,Wed
2013-07-17T14:00:00Z,UA,1148,134,-4,-15,EWR,TPA,997,7,17,10,Wed
2013-07-17T14:00:00Z,DL,1765,313,-1,-30,JFK,SFO,2586,7,17,10,Wed
2013-07-17T13:00:00Z,B6,5,144,63,45,EWR,FLL,1065,7,17,9,Wed
2013-07-17T14:00:00Z,UA,806,280,-8,-44,EWR,LAX,2454,7,17,10,Wed
2013-07-17T14:00:00Z,MQ,3611,99,1,-11,EWR,ORD,719,7,17,10,Wed
2013-07-17T14:00:00Z,DL,2319,135,-1,-13,LGA,MSP,1020,7,17,10,Wed
2013-07-17T13:00:00Z,US,1222,73,9,17,LGA,CLT,544,7,17,9,Wed
2013-07-17T14:00:00Z,UA,222,42,-7,-13,EWR,BOS,200,7,17,10,Wed
2013-07-17T14:00:00Z,EV,5806,145,-4,-35,EWR,OMA,1134,7,17,10,Wed
2013-07-17T14:00:00Z,EV,4517,87,-3,-12,EWR,CHS,628,7,17,10,Wed
2013-07-17T13:00:00Z,WN,1098,100,32,15,LGA,MKE,738,7,17,9,Wed
2013-07-17T14:00:00Z,B6,518,42,-1,-2,JFK,BOS,187,7,17,10,Wed
2013-07-17T12:00:00Z,UA,1711,187,84,60,EWR,IAH,1400,7,17,8,Wed
2013-07-17T14:00:00Z,EV,3853,103,-10,-18,EWR,BNA,748,7,17,10,Wed
2013-07-17T14:00:00Z,EV,4711,119,-9,-32,EWR,STL,872,7,17,10,Wed
2013-07-17T14:00:00Z,AA,325,103,-5,-20,LGA,ORD,733,7,17,10,Wed
2013-07-17T11:00:00Z,VX,183,304,170,128,EWR,SFO,2565,7,17,7,Wed
2013-07-17T14:00:00Z,B6,925,135,-3,0,JFK,TPA,1005,7,17,10,Wed
2013-07-17T14:00:00Z,US,604,257,-3,-22,EWR,PHX,2133,7,17,10,Wed
2013-07-17T14:00:00Z,B6,1,140,-6,-5,JFK,FLL,1069,7,17,10,Wed
2013-07-17T14:00:00Z,UA,1257,178,-7,-17,LGA,IAH,1416,7,17,10,Wed
2013-07-17T13:00:00Z,B6,586,45,54,61,JFK,ROC,264,7,17,9,Wed
2013-07-17T14:00:00Z,DL,2343,98,-5,-18,EWR,ATL,746,7,17,10,Wed
2013-07-17T14:00:00Z,AA,179,315,-5,-40,JFK,SFO,2586,7,17,10,Wed
2013-07-17T13:00:00Z,VX,251,267,35,1,JFK,LAS,2248,7,17,9,Wed
2013-07-17T14:00:00Z,US,1444,70,11,-1,JFK,CLT,541,7,17,10,Wed
2013-07-17T14:00:00Z,DL,1529,265,-3,-22,JFK,LAS,2248,7,17,10,Wed
2013-07-17T14:00:00Z,AA,19,308,-3,-23,JFK,LAX,2475,7,17,10,Wed
2013-07-17T14:00:00Z,EV,4510,102,-8,-33,EWR,MKE,725,7,17,10,Wed
2013-07-17T14:00:00Z,AA,1879,158,-5,3,LGA,MIA,1096,7,17,10,Wed
2013-07-17T14:00:00Z,EV,4662,65,-3,-10,EWR,RDU,416,7,17,10,Wed
2013-07-17T14:00:00Z,US,1435,72,11,-6,EWR,CLT,529,7,17,10,Wed
2013-07-17T14:00:00Z,US,196,261,3,-21,JFK,PHX,2153,7,17,10,Wed
2013-07-17T13:00:00Z,UA,1232,291,84,33,EWR,LAX,2454,7,17,9,Wed
2013-07-17T14:00:00Z,EV,4412,133,5,-24,EWR,DSM,1017,7,17,10,Wed
2013-07-17T14:00:00Z,UA,1150,302,9,-42,EWR,SFO,2565,7,17,10,Wed
2013-07-17T13:00:00Z,EV,4495,99,39,32,EWR,SAV,708,7,17,9,Wed
2013-07-17T14:00:00Z,B6,53,136,10,20,JFK,PBI,1028,7,17,10,Wed
2013-07-17T14:00:00Z,MQ,3466,67,-11,-11,LGA,RDU,431,7,17,10,Wed
2013-07-17T14:00:00Z,VX,23,317,17,-25,JFK,SFO,2586,7,17,10,Wed
2013-07-17T14:00:00Z,DL,1275,244,-4,-22,JFK,SLC,1990,7,17,10,Wed
2013-07-17T14:00:00Z,UA,454,259,2,-37,EWR,LAS,2227,7,17,10,Wed
2013-07-17T14:00:00Z,B6,403,196,-2,-10,JFK,SJU,1598,7,17,10,Wed
2013-07-17T15:00:00Z,DL,1647,101,-6,-5,LGA,ATL,762,7,17,11,Wed
2013-07-17T15:00:00Z,EV,5545,75,-5,-25,EWR,DTW,488,7,17,11,Wed
2013-07-17T15:00:00Z,DL,2445,124,-4,-15,LGA,MCO,950,7,17,11,Wed
2013-07-17T15:00:00Z,US,2171,45,0,5,LGA,DCA,214,7,17,11,Wed
2013-07-17T15:00:00Z,WN,3297,105,0,1,LGA,BNA,764,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3230,44,0,2,JFK,DCA,213,7,17,11,Wed
2013-07-17T14:00:00Z,B6,971,141,6,6,LGA,FLL,1076,7,17,10,Wed
2013-07-17T15:00:00Z,UA,1116,295,-2,-38,EWR,LAX,2454,7,17,11,Wed
2013-07-17T15:00:00Z,B6,1129,154,-8,-5,JFK,RSW,1074,7,17,11,Wed
2013-07-17T15:00:00Z,DL,1875,133,-5,-15,LGA,TPA,1010,7,17,11,Wed
2013-07-17T15:00:00Z,DL,1031,74,2,-10,LGA,DTW,502,7,17,11,Wed
2013-07-17T14:00:00Z,EV,5955,91,24,10,EWR,IND,645,7,17,10,Wed
2013-07-17T15:00:00Z,WN,114,95,-2,-29,LGA,MDW,725,7,17,11,Wed
2013-07-17T15:00:00Z,B6,127,126,-6,-11,EWR,MCO,937,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3281,69,-5,-7,LGA,CMH,479,7,17,11,Wed
2013-07-17T14:00:00Z,UA,642,304,70,30,JFK,SFO,2586,7,17,10,Wed
2013-07-17T15:00:00Z,UA,405,202,-5,-20,LGA,DEN,1620,7,17,11,Wed
2013-07-17T15:00:00Z,AA,739,175,0,-13,LGA,DFW,1389,7,17,11,Wed
2013-07-17T14:00:00Z,B6,2602,52,40,38,JFK,BUF,301,7,17,10,Wed
2013-07-17T15:00:00Z,B6,2380,43,-8,-14,EWR,BOS,200,7,17,11,Wed
2013-07-17T15:00:00Z,B6,208,47,-3,-12,JFK,PWM,273,7,17,11,Wed
2013-07-17T15:00:00Z,UA,703,293,-5,-30,JFK,LAX,2475,7,17,11,Wed
2013-07-17T15:00:00Z,AA,327,106,7,-9,LGA,ORD,733,7,17,11,Wed
2013-07-17T15:00:00Z,US,1085,73,-7,-10,LGA,CLT,544,7,17,11,Wed
2013-07-17T15:00:00Z,AA,2099,148,1,-6,LGA,MIA,1096,7,17,11,Wed
2013-07-17T15:00:00Z,UA,765,190,-4,-41,EWR,DEN,1605,7,17,11,Wed
2013-07-17T15:00:00Z,US,2124,35,30,31,LGA,BOS,184,7,17,11,Wed
2013-07-17T14:00:00Z,MQ,3689,80,65,65,LGA,DTW,502,7,17,10,Wed
2013-07-17T14:00:00Z,VX,187,304,61,15,EWR,SFO,2565,7,17,10,Wed
2013-07-17T15:00:00Z,UA,1519,126,-3,-11,EWR,MCO,937,7,17,11,Wed
2013-07-17T15:00:00Z,DL,2219,140,-2,-7,LGA,MSP,1020,7,17,11,Wed
2013-07-17T15:00:00Z,UA,1201,311,0,-40,EWR,SFO,2565,7,17,11,Wed
2013-07-17T15:00:00Z,B6,1307,48,-5,-11,JFK,IAD,228,7,17,11,Wed
2013-07-17T15:00:00Z,EV,4548,66,-4,-17,EWR,RDU,416,7,17,11,Wed
2013-07-17T15:00:00Z,AA,1855,118,-5,-5,LGA,STL,888,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3546,136,-2,-2,LGA,MSP,1020,7,17,11,Wed
2013-07-17T15:00:00Z,EV,5795,49,-12,-34,EWR,PIT,319,7,17,11,Wed
2013-07-17T15:00:00Z,DL,695,122,46,19,JFK,MCO,944,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3404,66,-11,-10,LGA,RDU,431,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3386,39,-7,-19,JFK,DCA,213,7,17,11,Wed
2013-07-17T15:00:00Z,EV,4974,43,-6,-6,LGA,BTV,258,7,17,11,Wed
2013-07-17T15:00:00Z,EV,4679,115,-2,-12,EWR,JAX,820,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3718,105,36,44,EWR,ORD,719,7,17,11,Wed
2013-07-17T15:00:00Z,AA,2147,147,-3,-1,EWR,MIA,1085,7,17,11,Wed
2013-07-17T16:00:00Z,US,2126,35,-8,-7,LGA,BOS,184,7,17,12,Wed
2013-07-17T15:00:00Z,9E,4097,34,-6,-18,JFK,BWI,184,7,17,11,Wed
2013-07-17T15:00:00Z,MQ,3461,99,-2,0,LGA,BNA,764,7,17,11,Wed
2013-07-17T16:00:00Z,DL,1006,33,-6,-26,JFK,BOS,187,7,17,12,Wed
2013-07-17T16:00:00Z,EV,4640,74,-5,-13,EWR,DAY,533,7,17,12,Wed
2013-07-17T16:00:00Z,US,2173,39,-5,0,LGA,DCA,214,7,17,12,Wed
2013-07-17T16:00:00Z,UA,255,100,-5,-23,LGA,ORD,733,7,17,12,Wed
2013-07-17T16:00:00Z,UA,1496,302,-5,-35,EWR,SNA,2434,7,17,12,Wed
2013-07-17T16:00:00Z,EV,4233,44,-4,-5,EWR,BTV,266,7,17,12,Wed
2013-07-17T16:00:00Z,EV,4302,139,-4,-21,EWR,MCI,1092,7,17,12,Wed
2013-07-17T16:00:00Z,UA,580,310,-4,-27,JFK,SFO,2586,7,17,12,Wed
2013-07-17T16:00:00Z,MQ,3572,66,-3,1,LGA,CLE,419,7,17,12,Wed
2013-07-17T15:00:00Z,DL,401,105,13,25,EWR,ATL,746,7,17,11,Wed
2013-07-17T15:00:00Z,DL,1174,141,4,8,LGA,PBI,1035,7,17,11,Wed
2013-07-17T16:00:00Z,WN,654,97,-1,5,EWR,MDW,711,7,17,12,Wed
2013-07-17T15:00:00Z,WN,3074,201,5,-37,LGA,DEN,1620,7,17,11,Wed
2013-07-17T16:00:00Z,AA,3,303,1,-21,JFK,LAX,2475,7,17,12,Wed
2013-07-17T16:00:00Z,EV,3838,44,2,16,EWR,ROC,246,7,17,12,Wed
2013-07-17T16:00:00Z,MQ,3658,110,-3,11,LGA,ATL,762,7,17,12,Wed
2013-07-17T15:00:00Z,UA,1740,184,63,77,EWR,IAH,1400,7,17,11,Wed
2013-07-17T16:00:00Z,B6,1191,41,-5,-8,JFK,ACK,199,7,17,12,Wed
2013-07-17T16:00:00Z,AA,329,107,-5,-5,LGA,ORD,733,7,17,12,Wed
2013-07-17T16:00:00Z,B6,323,294,-3,-19,JFK,LAX,2475,7,17,12,Wed
2013-07-17T16:00:00Z,UA,206,259,-2,-14,EWR,PHX,2133,7,17,12,Wed
2013-07-17T16:00:00Z,US,931,74,9,5,JFK,CLT,541,7,17,12,Wed
2013-07-17T16:00:00Z,UA,1497,180,9,18,EWR,IAH,1400,7,17,12,Wed
2013-07-17T14:00:00Z,DL,1903,144,91,73,LGA,SRQ,1047,7,17,10,Wed
2013-07-17T16:00:00Z,EV,5796,73,-3,-5,EWR,CLT,529,7,17,12,Wed
2013-07-17T16:00:00Z,9E,3319,54,-3,-10,JFK,BUF,301,7,17,12,Wed
2013-07-17T16:00:00Z,WN,40,183,-1,-13,LGA,HOU,1428,7,17,12,Wed
2013-07-17T16:00:00Z,UA,1248,41,-8,-16,EWR,BOS,200,7,17,12,Wed
2013-07-17T16:00:00Z,DL,1947,100,30,20,LGA,ATL,762,7,17,12,Wed
2013-07-17T14:00:00Z,EV,5299,126,110,108,LGA,MEM,963,7,17,10,Wed
2013-07-17T15:00:00Z,DL,954,142,55,48,LGA,FLL,1076,7,17,11,Wed
2013-07-17T16:00:00Z,UA,1615,108,-4,-17,EWR,ATL,746,7,17,12,Wed
2013-07-17T16:00:00Z,B6,41,140,-3,-3,JFK,FLL,1069,7,17,12,Wed
2013-07-17T16:00:00Z,UA,1186,159,-4,-4,EWR,MIA,1085,7,17,12,Wed
2013-07-17T16:00:00Z,EV,4381,80,-3,-10,EWR,DTW,488,7,17,12,Wed
2013-07-17T16:00:00Z,EV,5132,36,-8,-15,LGA,SYR,198,7,17,12,Wed
2013-07-17T16:00:00Z,AA,1850,46,-5,-10,JFK,BOS,187,7,17,12,Wed
2013-07-17T16:00:00Z,UA,697,185,-7,-16,LGA,IAH,1416,7,17,12,Wed
2013-07-17T16:00:00Z,EV,4552,65,-1,-8,EWR,GSO,445,7,17,12,Wed
2013-07-17T12:00:00Z,EV,4537,122,260,238,EWR,MEM,946,7,17,8,Wed
2013-07-17T16:00:00Z,EV,4109,107,1,4,EWR,BNA,748,7,17,12,Wed
2013-07-17T16:00:00Z,DL,1375,246,-3,-26,JFK,SLC,1990,7,17,12,Wed
2013-07-17T16:00:00Z,AA,2041,150,2,-13,JFK,MIA,1089,7,17,12,Wed
2013-07-17T16:00:00Z,B6,316,42,-3,-9,JFK,SYR,209,7,17,12,Wed
2013-07-17T16:00:00Z,MQ,3388,71,-8,-3,LGA,CMH,479,7,17,12,Wed
2013-07-17T16:00:00Z,AA,745,168,4,-18,LGA,DFW,1389,7,17,12,Wed
2013-07-17T17:00:00Z,MQ,3340,81,-11,-8,LGA,DTW,502,7,17,13,Wed
2013-07-17T16:00:00Z,MQ,3361,66,0,-3,JFK,RDU,427,7,17,12,Wed
2013-07-17T15:00:00Z,B6,34,46,86,89,JFK,BTV,266,7,17,11,Wed
2013-07-17T16:00:00Z,WN,226,199,26,-4,EWR,DEN,1605,7,17,12,Wed
2013-07-17T16:00:00Z,WN,3316,181,6,-14,EWR,HOU,1411,7,17,12,Wed
2013-07-17T16:00:00Z,B6,927,124,11,-6,EWR,MCO,937,7,17,12,Wed
2013-07-17T17:00:00Z,US,2175,41,-8,8,LGA,DCA,214,7,17,13,Wed
2013-07-17T16:00:00Z,UA,1700,310,-3,-41,EWR,SFO,2565,7,17,12,Wed
2013-07-17T17:00:00Z,US,2128,45,-7,5,LGA,BOS,184,7,17,13,Wed
2013-07-17T16:00:00Z,DL,2098,155,26,16,LGA,MIA,1096,7,17,12,Wed
2013-07-17T17:00:00Z,EV,6054,47,-3,-10,EWR,IAD,212,7,17,13,Wed
2013-07-17T17:00:00Z,AA,1841,169,-3,-30,EWR,DFW,1372,7,17,13,Wed
2013-07-17T16:00:00Z,US,1459,79,-2,12,LGA,CLT,544,7,17,12,Wed
2013-07-17T16:00:00Z,WN,546,101,4,25,LGA,MKE,738,7,17,12,Wed
2013-07-17T17:00:00Z,EV,5148,99,0,-8,EWR,ATL,746,7,17,13,Wed
2013-07-17T17:00:00Z,VX,411,297,0,-29,JFK,LAX,2475,7,17,13,Wed
2013-07-17T17:00:00Z,US,1014,73,-9,-33,EWR,CLT,529,7,17,13,Wed
2013-07-17T17:00:00Z,VX,165,297,6,-16,EWR,LAX,2454,7,17,13,Wed
2013-07-17T17:00:00Z,UA,734,132,-4,-8,EWR,PBI,1023,7,17,13,Wed
2013-07-17T17:00:00Z,UA,1601,144,-3,1,EWR,FLL,1065,7,17,13,Wed
2013-07-17T17:00:00Z,EV,5837,52,6,12,EWR,RIC,277,7,17,13,Wed
2013-07-17T17:00:00Z,B6,1639,145,-5,-8,LGA,RSW,1080,7,17,13,Wed
2013-07-17T17:00:00Z,UA,1130,298,-6,-27,EWR,LAX,2454,7,17,13,Wed
2013-07-17T17:00:00Z,AA,331,108,-5,-5,LGA,ORD,733,7,17,13,Wed
2013-07-17T17:00:00Z,EV,4304,143,-4,-23,EWR,MSY,1167,7,17,13,Wed
2013-07-17T17:00:00Z,B6,553,137,-1,-4,JFK,PBI,1028,7,17,13,Wed
2013-07-17T17:00:00Z,EV,4100,126,-6,-22,EWR,MEM,946,7,17,13,Wed
2013-07-17T17:00:00Z,FL,348,99,6,11,LGA,ATL,762,7,17,13,Wed
2013-07-17T17:00:00Z,9E,3698,86,-5,-14,EWR,CVG,569,7,17,13,Wed
2013-07-17T17:00:00Z,MQ,3493,72,-2,8,LGA,CLE,419,7,17,13,Wed
2013-07-17T17:00:00Z,WN,165,104,22,16,EWR,BNA,748,7,17,13,Wed
